34201000,244200,1189,N,O,0
34201000,245100,100,N,F,0
34328000,245600,200,N,F,0
34328000,245600,200,N,F,0
34328000,245600,400,N,@,0
34328000,245500,100,N,@,0
34354000,246000,400,N,@,0
34354000,245900,100,N,@,0
34357000,246200,100,K,@,0
34431000,246200,200,N,F,0
34431000,246200,100,P,,0
34431000,246200,100,P,F,0
34431000,246200,100,P,F,0
34431000,246200,700,N,F,0
34431000,246200,100,T,F,0
34431000,246200,100,T,,0
34431000,246200,100,T,F,0
34431000,246100,100,T,F,0
34432000,246100,100,N,F,0
34432000,246000,100,N,F,0
34432000,245900,100,N,F,0
34435000,245800,100,D,@,0
34451000,246200,100,T,F,0
34451000,245500,100,D,@,0
34470000,245900,100,D,@,0
34470000,245300,100,Z,@,0
34501000,245300,100,T,F,0
34558000,245000,100,N,F,0
34594000,244300,100,T,F,0
34594000,244900,100,D,F,0
34594000,244300,100,D,@,0
34597000,244800,100,N,F,0
34613000,244800,100,N,@,0
34613000,244900,100,N,F,0
34615000,245000,100,T,F,0
34615000,245000,100,N,F,0
34615000,245000,100,T,@,0
34616000,244900,100,K,F,0
34646000,245400,100,N,F,0
34962000,245700,100,X,@,0
35041000,246000,100,N,F,0
35041000,246000,100,N,F,0
35041000,245400,100,D,@,0
35265000,245300,100,Y,@,0
35265000,245000,100,Z,@,0
35265000,245000,100,K,F,0
35265000,245000,100,P,F,0
35295000,245300,100,P,F,0
35295000,245300,100,Y,F,0
35335000,245100,100,N,@,0
35335000,245100,100,N,@,0
35335000,245200,100,K,F,0
35425000,245100,100,N,@,0
35442000,244900,100,B,F,0
35542000,244900,100,P,F,0
35553000,244800,100,T,F,0
35576000,244700,100,T,F,0
35576000,244700,100,B,F,0
35615000,245000,100,Z,F,0
35615000,245000,100,P,F,0
35615000,245000,100,P,F,0
35615000,245000,200,Z,F,0
35615000,245000,100,K,F,0
35615000,245000,100,N,@,0
35615000,245000,100,D,F,0
35618000,245100,100,N,@,0
35643000,245200,100,K,@,0
35705000,245200,100,Y,F,0
35821000,244700,100,B,F,0
35830000,244700,100,T,F,0
35830000,244700,100,K,F,0
35835000,244100,100,T,F,0
35919000,244100,100,P,@,0
35919000,244100,100,N,F,0
35919000,244000,100,D,F,0
35999000,244700,100,N,F,0
36000000,244900,100,N,F,0
36000000,244900,100,N,@,0
36000000,245000,100,T,F,0
36000000,245000,100,T,F,0
36000000,244800,100,T,F,0
36000000,244500,100,K,F,0
36000000,245000,100,Z,F,0
36000000,244700,100,Z,@,0
36001000,245100,100,Z,F,0
36001000,245100,100,Z,F,0
36001000,244700,100,K,F,0
36002000,244800,100,N,@,0
36017000,244800,100,N,F,0
36017000,244800,100,Y,F,0
36086000,245000,100,K,@,0
36089000,245300,100,N,F,0
36089000,245100,100,K,@,0
36089000,245500,100,P,F,0
36089000,245100,100,K,@,0
36090000,245300,100,N,@,0
36090000,245200,100,K,F,0
36095000,245700,100,Y,F,0
36096000,245800,100,Y,F,0
36096000,245800,100,P,F,0
36099000,245800,100,N,F,0
