34337000,60100,100,Q,,0
34337000,60100,100,Q,Q,0
39735000,60200,100,Z,@F,0
42630000,59800,600,D,,0
42909000,59800,100,Z,@F,0
43203000,59800,200,D,,0
43229000,59800,100,Q,@F,0
44000000,59800,100,P,@F,0
44514000,59700,100,Q,@F,0
49488000,59600,600,Q,,0
49488000,59600,100,P,,0
49490000,59800,100,Q,,0
49534000,59400,100,D,,0
49561000,59300,100,Q,@F,0
49728000,59800,100,K,@F,0
49728000,59300,100,Q,@F,0
49784000,59300,100,Q,,0
49784000,59300,200,K,,0
49784000,59300,100,P,,0
49784000,59300,100,K,,0
49822000,59300,100,Q,,0
49936000,58900,100,Q,@F,0
50005000,59200,100,Q,@F,0
50017000,58900,100,Q,@F,0
50199000,58900,100,Q,@F,0
50324000,59200,100,P,@F,0
50407000,58700,100,Q,@F,0
50722000,59000,200,Q,,0
50722000,58700,300,K,,0
50722000,58700,100,P,,0
50729000,59300,100,Q,@F,0
50737000,58700,100,D,,0
50972000,58700,100,Q,@F,0
51046000,59200,100,Q,@F,0
51064000,58800,100,Q,@F,0
51126000,58800,100,Q,,0
51318000,58400,100,D,,0
51347000,58800,100,P,@F,0
51600000,58600,100,P,,0
51689000,58500,100,Q,@F,0
52096000,58300,100,Q,@F,0
52123000,58800,100,K,@F,0
52123000,58800,100,Q,@F,0
52123000,58800,100,P,@F,0
52184000,58900,100,Q,@F,0
52478000,58800,100,Q,@F,0
52752000,58500,100,Q,,0
52752000,58500,100,P,,0
52752000,58500,100,P,,0
52752000,58500,100,Q,,0
53396000,58100,100,Q,@F,0
53528000,58100,100,D,,0
53528000,58100,100,D,,0
53613000,58400,100,K,@F,0
53627000,58500,100,D,,0
53818000,58200,100,Q,@F,0
53929000,58500,200,D,,0
53929000,58500,100,Q,@F,0
53929000,58500,100,Q,@F,0
53929000,58500,100,Q,@F,0
53929000,58500,100,Q,@F,0
53939000,58500,800,Q,,0
53941000,58500,350,Q,,0
53941000,58500,100,Q,,0
54106000,58300,100,Q,@F,0
54165000,58100,100,Z,@F,0
54331000,58100,100,Q,@F,0
54385000,58100,100,Z,@F,0
54452000,58100,100,Q,@F,0
54661000,58000,100,Z,@F,0
54740000,58000,100,Q,@F,0
55018000,58000,100,Z,@F,0
55031000,58000,100,Q,@F,0
55408000,58000,100,Q,@F,0
55412000,58000,100,Q,@F,0
55800000,58300,100,Q,@F,0
55960000,58000,100,Q,@F,0
55963000,58000,100,Q,,0
56101000,57800,100,Q,,0
56101000,57800,100,Z,,0
56101000,57800,200,Q,,0
56102000,57800,100,Q,,0
56236000,57700,100,Z,@F,0
56282000,57600,100,Z,@F,0
56416000,58000,100,P,,0
56523000,58000,100,Z,,0
56540000,58000,100,Q,,0
56581000,57800,100,Z,@F,0
56603000,57800,100,Q,,0
56603000,57800,100,P,,0
56633000,58100,100,Q,,0
56633000,58100,100,Q,,0
56633000,58100,100,P,,0
56733000,58200,100,Q,,0
56733000,58200,100,Q,,0
56733000,58200,100,Q,,0
56733000,58200,100,Z,,0
56780000,58200,100,D,,0
56893000,58400,100,Q,,0
56893000,58400,100,Q,,0
56893000,58400,100,Z,,0
56893000,58400,200,K,,0
56935000,58300,100,D,,0
57002000,58200,100,Q,@F,0
57002000,58400,100,D,,0
57002000,58400,100,D,,0
57002000,58400,100,D,,0
57002000,58400,100,D,,0
57009000,58200,100,Q,@F,0
57070000,58400,100,Q,,0
57070000,58400,100,Q,,0
57070000,58400,100,Q,,0
57070000,58400,100,Z,,0
57139000,58400,100,Q,,0
57139000,58400,100,Q,,0
57139000,58400,100,D,,0
57205000,58400,100,Q,,0
57205000,58400,100,Q,,0
57205000,58400,100,K,,0
57250000,58100,100,Z,@F,0
57255000,58400,100,Q,,0
57255000,58400,100,Q,,0
57255000,58400,100,Q,,0
57265000,58100,100,Z,@F,0
57290000,58500,141,P,,0
57331000,58200,100,Q,@F,0
57331000,58500,100,Q,,0
57331000,58500,100,Q,,0
57365000,58500,100,Q,,0
57365000,58500,100,Q,,0
57400000,58700,100,Z,,0
57400000,58700,100,Q,,0
57400000,58700,100,Q,,0
57438000,58700,100,D,,0
57438000,58700,100,D,,0
57446000,58700,100,Q,,0
57453000,58800,100,Q,,0
57462000,58800,100,Q,,0
57462000,58800,100,Q,,0
57462000,58800,100,Q,,0
57462000,58800,100,Q,@F,0
57462000,58800,100,Q,,0
57462000,58800,100,Q,,0
57462000,58800,100,Q,@F,0
57462000,58800,100,Q,,0
57462000,58900,100,Z,,0
57462000,59200,1100,D,,0
57463000,59200,100,D,,0
57463000,59200,100,D,,0
57470000,58900,100,Q,,0
57479000,58900,100,Z,,0
57516000,58700,100,Q,@F,0
57518000,58700,100,P,@F,0
57525000,59000,100,Z,,0
57544000,58700,100,Q,@F,0
57544000,58600,100,P,@F,0
57547000,58700,100,Q,@F,0
57547000,58900,100,Q,,0
57551000,58700,100,Q,@F,0
57561000,58600,100,Q,@F,0
57569000,58600,100,Q,@F,0
57569000,58900,136,Q,,0
57569000,58700,100,Q,@F,0
57570000,58600,160,Q,@F,0
57570000,58600,198,Q,@F,0
57579000,58700,200,Q,,0
57581000,58600,100,Q,@F,0
57590000,58600,200,Q,@F,0
57595000,58600,200,Q,@F,0
57595000,58600,200,Q,@F,0
57597000,58600,102,Q,@F,0
57599000,58600,198,Q,@F,0
57599000,58700,200,Q,,0
57599000,58600,298,Q,@F,0
57600000,58600,1406,Q,@6,0
57600000,58600,1406,Q,M,0
57600000,58600,298,P,M,0
59434000,58600,1209,D,@,0
