34170000,18300,100,Q,T,0
34200000,18000,505,Q,@O,0
34200000,18000,505,Q,Q,0
34200000,18000,100,Q,,0
34568000,18000,200,Q,@F,0
34627000,18000,100,Q,@F,0
35639000,17700,200,Q,@F,0
35767000,17900,195,Q,@F,0
35767000,18000,105,Q,@F,0
35777000,18000,100,Q,,0
35777000,18200,100,P,,0
37246000,17700,100,Q,@F,0
38808000,18000,100,Z,@F,0
49726000,18000,400,Z,@F,0
49746000,18000,200,Q,@F,0
49746000,18200,100,P,,0
52781000,18100,100,Q,@F,0
52965000,18100,185,Q,@F,0
53270000,18100,117,Q,@F,0
53270000,18100,117,Q,,0
53270000,18200,100,P,,0
53275000,18300,100,Q,@F,0
53278000,18300,100,Q,@F,0
57124000,18100,200,D,,0
57170000,18100,138,P,,0
57173000,18300,100,Q,@F,0
57225000,18000,300,Q,,0
57247000,18000,200,Q,@F,0
57247000,18000,100,P,,0
57247000,18100,100,P,,0
57423000,18100,500,P,,0
57430000,18300,100,Q,@F,0
57600000,18300,100,P,M,0
57601000,18300,100,Q,M,0
