36085000,292800,200,P,,0
36085000,292800,200,P,@,0
37248000,292800,1500,P,@,0
37248000,292600,3000,P,@,0
37248000,292400,6000,P,@,0
37248000,291600,1700,P,@,0
37248000,290500,200,Z,F,0
37248000,290500,200,P,@,0
37248000,290500,200,T,F,0
37248000,290500,200,T,,0
37248000,285500,200,W,F,0
37266000,292400,200,P,F,0
37542000,292400,100,P,@,0
37628000,292700,200,T,F,0
37628000,292700,200,P,F,0
37865000,292800,200,T,F,0
37865000,292800,200,P,F,0
38033000,292600,400,P,@,0
38045000,292800,200,T,F,0
38045000,292800,200,Z,F,0
38045000,292800,200,P,F,0
39007000,292900,200,T,F,0
39007000,292900,200,P,F,0
39452000,292700,200,T,F,0
39452000,292700,200,P,F,0
39452000,292700,3400,P,F,0
39510000,292700,200,T,F,0
39510000,292700,3400,P,F,0
39510000,292700,200,P,F,0
39510000,292700,200,Z,F,0
39623000,292600,100,T,@,0
39623000,292600,100,T,@,0
39623000,292600,100,T,@,0
39623000,292600,100,T,@,0
39626000,292600,100,T,@,0
39626000,292600,100,T,@,0
39626000,292600,100,T,@,0
39626000,292600,100,T,@,0
39628000,292600,100,T,@,0
39628000,292600,100,T,@,0
39628000,292600,100,T,@,0
39628000,292600,100,T,@,0
39635000,292600,100,T,@,0
39635000,292600,100,T,@,0
39635000,292600,100,T,@,0
39635000,292600,100,T,@,0
39637000,292600,100,T,@,0
39637000,292600,100,T,@,0
39637000,292600,100,T,@,0
39637000,292600,100,T,@,0
39639000,292600,100,T,@,0
39639000,292600,100,T,@,0
39639000,292600,100,T,@,0
39639000,292600,100,T,@,0
39642000,292600,100,T,@,0
39642000,292600,100,T,@,0
39642000,292600,100,T,@,0
39642000,292600,100,T,@,0
39692000,292600,200,T,@,0
39692000,292600,200,T,F,0
39692000,292600,200,T,F,0
39692000,292600,200,T,@,0
39692000,292600,3600,P,F,0
39692000,292600,200,P,F,0
39694000,292600,100,T,F,0
45816000,290500,164,P,F,0
45817000,290400,164,D,@,0
56456000,286800,200,D,@,0
57600000,292600,100,T,,0
57601000,286800,200,P,,0
